NewsTitle,NewsDate,Region,Province,Department,Link_News
กรมควบคุมโรค เริ่มกระจายวัคซีนไฟเซอร์ ฉีดเป็นเข็ม 3 กระตุ้นภูมิคุ้มกันบุคลากรด่านหน้า,4/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210804164713420
ประมวลข่าวทั่วไทยประจำวันที่ 4 สิงหาคม 2564,4/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG210804184316509
มาตรการเข้มเที่ยวเกาะล้าน เมืองพัทยาตรวจบัตรประจำตัวและใบรับรองการฉีดวัคซีนก่อนขึ้นเกาะ,5/8/2021,ภาคตะวันออก,ชลบุรี,สำนักงานประชาสัมพันธ์จังหวัดชลบุรี,https://thainews.prd.go.th/th/news/detail/TCATG210805120041710
โรงพยาบาลพระปกแกล้า จ.จันทบุรี ฉีด”วัคซีนไฟเซอร์” (Pfizer) บูสเตอร์ เข็ม 3 ให้กับบุคลากรทางการแพทย์ด่านหน้า ก่อนปฏิบัติงานสร้างความมั่นใจและความปลอดภัยแก่ประชาชน,5/8/2021,ภาคตะวันออก,จันทบุรี,สำนักงานประชาสัมพันธ์จังหวัดจันทบุรี,https://thainews.prd.go.th/th/news/detail/TCATG210805122357730
"ศบค. รายงานผู้ติดเชื้อโควิด-19 วันนี้ 20,920 ราย เสียชีวิต 160 คน ",5/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210805155646900
อังกฤษ เตรียมฉีดวัคซีนโควิด-19 ของไฟเซอร์-ไบโอเอ็นเทค ให้เยาวชนอายุระหว่าง 16 -17 ปี,5/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210805174127001
คณะกรรมการบริหารวัคซีนจังหวัดนครศรีธรรมราช ประชุมพิจารณาจัดสรรวัคซีนให้เป็นไปตามนโยบายของรัฐบาล เน้นบริหารรัดกุมเกิดประโยชน์สูงสุด,5/8/2021,ภาคใต้,นครศรีธรรมราช,สำนักงานประชาสัมพันธ์จังหวัดนครศรีธรรมราช,https://thainews.prd.go.th/th/news/detail/TCATG210805181657023
สรุปข่าวประจำสัปดาห์ ( 2-6 - สิงหาคม 2564 ),6/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG210806163403417
กทม.สำรวจและจัดสรรวัคซีนเข็มที่ 3 ให้บุคลากรทางการแพทย์ด่านหน้าตามหลักเกณฑ์ที่กระทรวงสาธารณสุขกำหนด,6/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210806204755525
"จ.ขอนแก่น รับมอบวัคซีนไฟเซอร์ 9,840 dose เพื่อบุคลากรทางการแพทย์และสาธารณสุข ลดการป่วยรุนแรงและอัตราการเสียชีวิต",6/8/2021,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,สวท.ขอนแก่น,https://thainews.prd.go.th/th/news/detail/TCATG210806205944539
 ผลการศึกษาในแอฟริกาใต้พบว่า วัคซีนโควิด-19 ของจอห์นสันแอนด์จอห์นสันมีประสิทธิภาพในการป้องกันเชื้อกลายพันธุ์เดลตาได้ร้อยละ 71,7/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210807075425572
ไฟเซอร์ และโมเดอร์นา ประกาศปรับขึ้นราคาวัคซีนโควิด-19 รุ่นที่สองซึ่งพัฒนาจากรุ่นแรก และสามารถรับมือกับเชื้อกลายพันธุ์ได้,7/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210807075813573
โฆษก ศบค.ตรังแนะแนวทางการป้องกันกรณีเด็กติดเชื้อไวรัสโคโรนา 2019,8/8/2021,ภาคใต้,ตรัง,สำนักงานประชาสัมพันธ์จังหวัดตรัง,https://thainews.prd.go.th/th/news/detail/TCATG210808075157703
จ.นครพนม ฉีดไฟเซอร์บูธโดสให้บุคลากรทางการแพทย์และสาธารณสุขด่านหน้า ที่ต้องสัมผัสผู้ป่วยโควิด-19 ,8/8/2021,ภาคตะวันออกเฉียงเหนือ,นครพนม,สำนักงานประชาสัมพันธ์จังหวัดนครพนม,https://thainews.prd.go.th/th/news/detail/TCATG210808110153753
ยะลา ฉีด Pfizer บูสเตอร์ โดส เข็ม  3 ให้บุคลากรทางการแพทย์,9/8/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210809095031952
จังหวัดตราด ฉีดวัคซีนไฟเซอร์  บูสเตอร์โดส (Booster Dose) ให้กับบุคลากรทางการแพทย์ เจ้าหน้าที่สาธารณสุข และ อสม. ที่เป็นด่านหน้าในการปฏิบัติงานด้านโควิด -19,9/8/2021,ภาคตะวันออก,ตราด,สำนักงานประชาสัมพันธ์จังหวัดตราด,https://thainews.prd.go.th/th/news/detail/TCATG210809112853008
"ยะลา เดย์ ฉีดไฟเซอร์ล็อตแรก 2,880 โดส แก่บุคลากรทางการแพทย์และเจ้าหน้าที่สาธารณสุขด้านหน้า สำหรับกระตุ้นเข็ม 3 และบุคลากรที่ไม่เคยได้รับวัคซีนชนิดใดมาก่อน",9/8/2021,ภาคใต้,ยะลา,สวท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210809114513014
"ยะลา ดีเดย์ ฉีดไฟเซอร์ล็อตแรก 2,880 โดส แก่บุคลากรทางการแพทย์และเจ้าหน้าที่สาธารณสุขด่านหน้าสำหรับกระตุ้นเข็ม3 และบุคลากรที่ไม่เคยได้รับวัคซีนชนิดใดมาก่อน",9/8/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210809114607015
"ยะลา บุคลากรด่านหน้าเดินหน้าบูทเข็ม 3 และเข็มแรก วัคซีนไฟเซอร์ สร้างภูมิคุ้มกันดูแลผู้ป่วยโควิด-19 หลังได้รับการจัดสรรล็อตแรก 2,880 โดส",9/8/2021,ภาคใต้,ยะลา,สำนักงานประชาสัมพันธ์จังหวัดยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210809131441044
จ.สกลนคร ฉีดวัคซีน Pfizer กระตุ้นเข็ม 3 ป้องกันโควิด-19 ให้กับบุคลากรทางการแพทย์ พร้อมเดินหน้าฉีดเชิงรุกให้กลุ่มผู้สูงอายุ,9/8/2021,ภาคตะวันออกเฉียงเหนือ,สกลนคร,สวท.สกลนคร,https://thainews.prd.go.th/th/news/detail/TCATG210809130301039
รพ.ค่ายกฤษณ์สีวะรา ฉีดวัคซีน Pfizerให้กับบุคลากรทางการแพทย์ด่านหน้าแล้ววันนี้,9/8/2021,ภาคตะวันออกเฉียงเหนือ,สกลนคร,สวท.สกลนคร,https://thainews.prd.go.th/th/news/detail/TCATG210809141453115
"รพ.มหาสารคาม ลุยฉีดวัคซีนไฟเซอร์( PFIZER) ให้กับบุคลากรทางการแพทย์ของ รพ.  จำนวน 1,400 โดส ตั้งเป้าฉีดให้ครบภายใน 3 วัน",9/8/2021,ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,สำนักงานประชาสัมพันธ์จังหวัดมหาสารคาม,https://thainews.prd.go.th/th/news/detail/TCATG210809153143157
สมุทรสาครเริ่มบูสเข็ม 3 ฉีดวัคซีนไฟเซอร์ให้บุคลากรทางการแพทย์,9/8/2021,ภาคกลางและปริมณฑล,สมุทรสาคร,สำนักงานประชาสัมพันธ์จังหวัดสมุทรสาคร,https://thainews.prd.go.th/th/news/detail/TCATG210809163622219
กองทัพบก ชี้แจงทหารโพสต์ฉีดวัคซีนไฟเซอร์เป็นกำลังพลสายแพทย์ด่านหน้าดูแลผู้ป่วยโควิด ,9/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210809185039297
"ผู้ช่วยโฆษก ศบค. ระบุ บุคลากรทางการแพทย์ได้รับวัคซีนเข็มที่ 3 แล้วกว่า 182,000 ราย",9/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210809184659295
โรงพยาบาลน่าน เริ่มฉีดวัคซีนไฟเซอร์ “บูสเตอร์โดส” ให้กับกลุ่มบุคลากรทางการแพทย์แล้ววันนี้,9/8/2021,ภาคเหนือ,น่าน,สวท.น่าน,https://thainews.prd.go.th/th/news/detail/TCATG210809185427300
ออสเตรเลียอนุมัติใช้วัคซีนโควิด-19 ของโมเดอร์นา และมีกำหนดได้รับการส่งมอบจำนวน 1 ล้านโดสในราวปลายเดือนกันยายนนี้,10/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210810174819673
สวิตเซอร์แลนด์อนุมัติใช้วัคซีนโควิ ด-19 ของโมเดอร์นาในเยาวชนอายุ 12-17 ปี,10/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210810103153412
โรงพยาบาลน่าน ทำการฉีดวัคซีน ไฟเซอร์บูสเตอร์โดส ให้กับบุคลากรทางการแพทย์ ด่านหน้าเป็นวันแรกแล้ว 138 คน โดยจะทยอยฉีดวัคซีนไฟเซอร์ (Pfizer)ให้กับบุคลากรกลุ่มเสี่ยงจนครบ จำนวนที่ได้รับจัดสรร,10/8/2021,ภาคเหนือ,น่าน,สำนักงานประชาสัมพันธ์จังหวัดน่าน,https://thainews.prd.go.th/th/news/detail/TCATG210810090254389
สหรัฐเตือนพลเมืองให้หลีกเลี่ยงการเดินทางไปยังหลายประเทศ เนื่องจากผู้ติดเชื้อโควิด-19 เพิ่มขึ้นอย่างมาก,10/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210810174534671
ปัตตานี-เร่งฉีดผู้สูงอายุและกลุ่ม 7 โรค หลังพบเพียงแค่ 17 เปอร์เซ็นต์ที่ฉีด,10/8/2021,ภาคใต้,ปัตตานี,สำนักงานประชาสัมพันธ์จังหวัดปัตตานี,https://thainews.prd.go.th/th/news/detail/TCATG210810123233444
"สสจ.ลำปาง เผยลำปางได้รับวัคซีนไฟเซอร์ 2,400 โดส พร้อมฉีดให้บุคลากรด่านหน้า คาดรัฐบาลจะจัดสรรเพิ่มให้ครบ 100 เปอร์เซ็นต์ ภายใน 2 สัปดาห์",10/8/2021,ภาคเหนือ,ลำปาง,สวท.ลำปาง,https://thainews.prd.go.th/th/news/detail/TCATG210810132401485
จังหวัดเชียงใหม่ เริ่มฉีดวัคซีน Pfizer สำหรับบุคลากรทางการแพทย์แล้ว..,10/8/2021,ภาคเหนือ,เชียงใหม่,สวท.เชียงใหม่,https://thainews.prd.go.th/th/news/detail/TCATG210810135426518
จ.เชียงใหม่ เริ่มทยอยฉีดวัคซีนไฟเซอร์ สำหรับบุคลากรทางการแพทย์ด่านหน้าแล้วเป็นวันที่ 2 ส่วนการฉีดวัคซีนสำหรับประชาชน ยังคงเปิดให้บริการตามปกติ..,10/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สวท.เชียงใหม่,https://thainews.prd.go.th/th/news/detail/TCATG210810185432699
โรงพยาบาลมหาสารคาม ระดมฉีดวัคซีนไฟเซอร์ ให้หมอ-พยาบาล และ เจ้าหน้าที่ด่านหน้า กระตุ้นภูมิคุ้มกันป้องกันการติดเชื้อโควิด-19,10/8/2021,ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,สวท.มหาสารคาม,https://thainews.prd.go.th/th/news/detail/TCATG210810144017554
โฆษกประจำสำนักนายกรัฐมนตรี ยืนยันบุคลากรทางการแพทย์ จะได้รับวัคซีนไฟเซอร์ตามที่แจ้งความประสงค์อย่างแน่นอน ,10/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210810200110731
กระทรวงสาธารณสุข ยืนยันการผสมน้ำเกลือในวัคซีนไฟเซอร์ก่อนฉีดเป็นไปตามสูตรที่บริษัทผู้ผลิตกำหนด ทุกประเทศปฏิบัติเหมือนกัน,10/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210810154915599
ผลฉีดวัคซีนโควิด -19 สะสมตั้งแต่เริ่มฉีดถึงวันที่ 19 สิงหาคม ฉีดไปแล้วกว่า 21 ล้านโดส ,10/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210810200233732
เอกอัครราชทูตสหรัฐอเมริกาประจำสหประชาชาติ เผย สหรัฐฯ มอบเงิน 5 ล้านเหรียญ ช่วยไทยสู้โควิด พร้อมเตรียมส่งวัคซีนช่วยไทยอีก 1 ล้านโดสเร็วๆ นี้,10/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210810154155590
บุคลากรทางแพทย์ จ.อุตรดิตถ์ ฉีดวัคซีนไฟเซอร์ กระตุ้นภูมิคุ้มกัน สู้เชื้อโควิด-19,10/8/2021,ภาคเหนือ,อุตรดิตถ์,สวท.อุตรดิตถ์,https://thainews.prd.go.th/th/news/detail/TCATG210810164517650
มาตรการป้องกันและแก้ไขปัญหาโรคติดเชื้อไวรัสโคโรนา 2019 จังหวัดแพร่,10/8/2021,ภาคเหนือ,แพร่,สวท.แพร่,https://thainews.prd.go.th/th/news/detail/TCATG210810161937626
ประมวลข่าวทั่วไทยประจำวันที่ 10 สิงหาคม 2564,10/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG210810163628638
จังหวัดเพชรบูรณ์ เร่งฉีดวัคซีนในเขตเทศบาล เน้นกลุ่มผู้สูงอายุให้ครอบคลุม,10/8/2021,ภาคกลางและปริมณฑล,เพชรบูรณ์,สวท.เพชรบูรณ์,https://thainews.prd.go.th/th/news/detail/TCATG210810163933644
ผู้ว่าราชการจังหวัดปัตตานี ยืนยัน วัคซีนไฟเซอร์ฉีดให้กับบุคลากรทางการแพทย์เท่านั้น  และจะได้รับครบทุกคน,10/8/2021,ภาคใต้,ปัตตานี,สวท.ปัตตานี,https://thainews.prd.go.th/th/news/detail/TCATG210810170454654
วัคซีนโควิด-19 ของโมเดอร์นาได้รับการอนุมัติใช้ในออสเตรเลียแล้ว,10/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210810174924675
โรงพยาบาลเบตงเริ่มฉีดวัคซีนไฟเซอร์เข็ม 3 เสริมภูมิบุคลากรทางการแพทย์และเจ้าหน้าที่ด่านหน้า ขณะที่ประชาชนกลุ่มเป้าหมายเข้ารับการฉีดวัคซีนเป็นอันดับ 1 ของจังหวัดยะลา พร้อมสร้างภูมิคุ้มกันหมู่ ตั้งเป้าฉีดวัคซีน 70% ภายในเดือนนี้,10/8/2021,ภาคใต้,ยะลา,สวท.เบตง จ.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210810185310697
บุคลากรทางการแพทย์ด่านหน้า โรงพยาบาลสงขลา เข้ารับการฉีดวัคซีนไฟเซอร์ เข็มที่ 3 หลังได้รับการจัดสรร เสริมความมั่นใจในการปฏิบัติหน้าที่ในสถานการณ์แพร่ระบาดของโรคโควิด-19,10/8/2021,ภาคใต้,สงขลา,สวท.สงขลา,https://thainews.prd.go.th/th/news/detail/TCATG210810205719757
สำนักงานสาธารณสุขจังหวัดเลย พร้อมจัดส่งชุดตรวจ Antigen test kit ให้กับโรงพยาบาลส่งเสริมสุขภาพตำบลเพื่อใช้ในการตรวจหาเชื้อโควิด – 19 สำหรับผู้ที่เดินทางมาจากพื้นที่เสี่ยง โดยวันนี้ (10 ส.ค.64) มีผู้ติดเชื้อในจังหวัด 1 ราย,10/8/2021,ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,สำนักงานประชาสัมพันธ์จังหวัดเลย,https://thainews.prd.go.th/th/news/detail/TCATG210810230745778
จังหวัดระนอง เดินหน้าฉีดวัคซีนไฟเซอร์ ให้บุคลากรทางการแพทย์และสาธารณสุขที่ดูแลผู้ป่วยโควิด-19 แล้ว ขณะที่ภาพรวมมีผู้ได้รับเข็มแรกแล้วกว่าร้อยละ 60,11/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สวท.ระนอง,https://thainews.prd.go.th/th/news/detail/TCATG210811082148799
บุคลากรทางการแพทย์ด่านหน้า ของจังหวัดราชบุรี ได้รับวัคซีนป้องกันโควิด-19 เข็มที่ 3 ของไฟเซอร์แล้ว,11/8/2021,ภาคตะวันตก,ราชบุรี,สวท.ราชบุรี,https://thainews.prd.go.th/th/news/detail/TCATG210811154124039
สาธารณสุขจังหวัดราชบุรีเริ่มฉีดวัคซีนไฟเซอร์ ให้บุคลากรด่านหน้า,11/8/2021,ภาคตะวันตก,ราชบุรี,สำนักงานประชาสัมพันธ์จังหวัดราชบุรี,https://thainews.prd.go.th/th/news/detail/TCATG210811113849857
จังหวัดพะเยา เดินหน้าฉีดไฟเซอร์บูสเตอร์ บุคลากรทางการแพทย์,11/8/2021,ภาคเหนือ,พะเยา,สวท.พะเยา,https://thainews.prd.go.th/th/news/detail/TCATG210811114922863
บุคลากรด่านหน้าโรงพยาบาลมหาราชนครเชียงใหม่ เริ่มฉีดวัคซีนไฟเซอร์แล้ว,11/8/2021,ภาคเหนือ,เชียงใหม่,สวท.เชียงใหม่,https://thainews.prd.go.th/th/news/detail/TCATG210811114916862
กรงปินัง  “ผุด”ไอเดีย”วัคซีนปันสุข”  แจกของให้ประชาชนที่ฉีดวัคซีนป้องกันโควิด-19,11/8/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG210811124144904
ยืนยันความร่วมมือไทย-สหรัฐฯ พร้อมสนับสนุนบทบาทระหว่างกันในภูมิภาค,11/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG210811155352054
ผู้ว่าราชการจังหวัดตากสั่งปิด 2 วัดดังกลางเมืองแม่สอด หลังพบพระ สามเณร ติดเชื้อโควิดหลายราย พร้อมทั้งชี้แจงวัคซีนไฟเซอร์ จะฉีดให้กับกลุ่มด่านหน้าก่อนเท่านั้น,11/8/2021,ภาคตะวันตก,ตาก,สวท.แม่สอด จ.ตาก,https://thainews.prd.go.th/th/news/detail/TCATG210811144044985
จังหวัดแพร่พร้อมฉีดวัคซีนไฟเซอร์ล็อตแรกให้บุคลากรด้านการแพทย์และสาธารณสุข,11/8/2021,ภาคเหนือ,แพร่,สำนักงานประชาสัมพันธ์จังหวัดแพร่,https://thainews.prd.go.th/th/news/detail/TCATG210811165503112
ประมวลข่าวทั่วไทยประจำวันที่ 11 สิงหาคม 2564,11/8/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,หน่วยงานสำนักข่าว,https://thainews.prd.go.th/th/news/detail/TCATG210811163941088
